latitude,longitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDMI,MNDWI,BSI,B4_B2_ratio,B11_B12_ratio,B12_B8_ratio,B11_B8_ratio,gossan_alteration_index,red_edge_ratio_1,red_edge_ratio_2,VV,VH,VV_VH_ratio,radar_backscatter_mean,radar_texture,elevation_m,slope_deg,curvature,terrain_ruggedness,local_relief_m,topographic_position_index,valley_or_ridge_class,geological_group,geological_formation,stratigraphic_unit,lithology,metamorphic_grade,weathering_class,fold_position,structural_orientation,label_status,spatial_block_id
22.02745300341664,85.58190648362225,0.2612335428541284,0.30042285280781,0.294439559893085,0.26886653600853,0.3415111511736917,0.376294280176654,0.5250992371294708,0.505051590852096,0.3188141025914272,0.2381669005437608,0.3357068697635279,0.25533710383074,-0.0493512385350818,-0.1236643829797941,1.1271080641793152,1.338610710610217,0.4535646410021282,0.6071490356474912,1.0352899902281592,1.2701836608598858,1.1018474127009097,-9.592393079405667,-14.255518047111584,4.663124967705915,-11.923955563258628,5.108306231570663,600.21896979052,25.35726533674417,-0.0294441721452948,40.86991639346006,130.80504014544428,-3.2450856349786363,slope,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock,Low,Fresh,Unclassified,NE-SW,POSITIVE,67
21.972031546350497,85.41265146721052,0.2330639264603533,0.2580111095009039,0.2763788020357723,0.2879938934153717,0.3246111127641689,0.3527478589959344,0.5183117540944125,0.4745145103153593,0.2976383831778209,0.243765643990548,0.2756078176971584,0.2413392647007772,-0.0774851666713954,-0.1338156905067265,1.185844675272438,1.2209971729740092,0.4703060884859978,0.5742447601889514,1.0019333017738832,1.1271419048947724,1.0866749733772447,-9.269168338034394,-16.298506407230533,7.02933806919614,-12.783837372632464,4.104979731507996,563.4553115965451,12.979780028812426,-0.0380500778912678,20.74428727190208,150.86649586132137,4.658744645531508,slope,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock,Low,Moderately weathered,Limb,NW-SE,UNLABELLED,44
22.094725054116314,85.43203286044726,0.2605605730917905,0.2085601956464871,0.2866246043550242,0.2773376697993926,0.3211872047463615,0.3713632759858081,0.5042255335690715,0.5251023078871514,0.3179336200964299,0.2597249032347539,0.2654703460315838,0.1863105502893853,-0.210637661195923,-0.1170105732782944,1.1000263813039393,1.2241120971636967,0.515095668203616,0.6305372663473247,0.9731066971096192,1.158104655866006,1.1562170419024864,-8.287251233110322,-17.316051879646825,9.028800646536505,-12.801651556378571,3.269898973828812,631.2186992827433,10.276527856047933,-0.1963738730355558,19.208863991093732,115.53278998821042,28.211293107556315,ridge,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment,Medium,Highly weathered,Limb,E-W,UNLABELLED,84
22.082210167437545,85.57337673795962,0.2332377382027512,0.2719090709075525,0.2828738848035058,0.2810095266296622,0.3279840932973092,0.3582984603942,0.4781984060151601,0.4924472477510364,0.294799639881755,0.2748881333977451,0.2052120766261709,0.1898317704713845,-0.0182668939064556,-0.1037634880847438,1.212808330996918,1.0724310424275696,0.5748399724884444,0.6164784735688467,0.8859581951765805,1.1671594556653475,1.0924230024972892,-13.62842731573154,-20.343896941124225,6.715469625392684,-16.986162128427882,3.772932510201488,723.5842226612283,21.717564099134435,0.023665898663587,36.99456615287257,141.85819371550951,56.55956913260631,ridge,Older Metamorphic Complex,Metasedimentary sequence,Schist,Schist/Metasediment,Medium,Highly weathered,Limb,E-W,UNLABELLED,87
22.10591113134254,85.4243751314954,0.2241507058361629,0.2517745389461522,0.2302479348153035,0.2176740729978617,0.3124211839000859,0.3868636127617914,0.4925939195246484,0.5248228670116476,0.295295533336695,0.2279757840260594,0.328819690726488,0.229166556038479,-0.0667082783553175,-0.1539103564599082,1.0271968886268326,1.2952877399259235,0.4628057963855067,0.5994693035438808,0.7919467168312091,1.4352639445452482,1.2382719048065816,-13.525670331460963,-18.076528014045262,4.550857682584301,-15.801099172753116,2.2707908635652365,596.3758324334563,12.875340303788592,-0.0332778814016824,33.41202326664036,96.51973592558974,20.182360846031063,slope,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock,Medium,Fresh,Limb,Variable,UNLABELLED,104
21.907254127664505,85.54682998140864,0.2482612538200807,0.2433671212094477,0.2836193116487402,0.2419344525957949,0.3178214752415579,0.367317551581351,0.5860034218278183,0.4665443564944891,0.300061598591619,0.2637896509169296,0.3982978933463013,0.3209963002792013,-0.0838536049667259,-0.1767229935890456,1.142418177892976,1.137498988491869,0.4501495911824998,0.5120466457500283,0.9437861668890776,1.313662267483166,1.1557318320618288,-11.107774246076785,-14.57695724786079,3.469183001784005,-12.842365746968788,4.254161221233099,594.0446092265896,24.44980099656637,-0.0651504767366668,20.44332391142372,85.56680572206729,0.2769414578703495,slope,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite,Low-Medium,Fresh,Limb,NE-SW,UNLABELLED,26
21.90345607021603,85.46409396698967,0.2721960173407992,0.3029143799972852,0.2852686924507916,0.2369561893989308,0.3027819169074159,0.3694020977412506,0.5208617615485882,0.4334872418909504,0.2880663547909836,0.2637744770729682,0.290859515398528,0.3060377162815489,0.0566241155793407,-0.1608048334569395,1.048022844767716,1.092089219163068,0.5064183822409086,0.5530561523241311,0.9099237706113776,1.2777916452987017,1.2200229177863602,-11.90584226603508,-17.97369116831819,6.06784890228311,-14.939766717176637,3.411566523540972,596.6366909465361,10.983936895972402,0.0047030355958709,36.65574478252404,115.7037570938482,40.86382229786353,ridge,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment,Medium,Moderately weathered,Interlimb,Variable,UNLABELLED,25
21.881449406284105,85.43159935796459,0.2288514787450962,0.2281888979260903,0.2190830839074552,0.2565885687487531,0.3264211559089827,0.3480033749319433,0.4847843187098746,0.4831601946238012,0.2933628920398674,0.185668813204014,0.4030588792567099,0.2178524476955593,-0.1057299895892969,-0.1640915490145585,0.9573113872691652,1.5800247061029793,0.3829918234696577,0.6051398025430589,0.8773007092374645,1.272152868492512,1.0661144430066751,-10.59260382616913,-17.5067884643139,6.91418463814477,-14.049696145241516,3.0633539905140283,649.8123208686555,14.210581250920356,-0.2322725862781314,34.56029376545162,177.30067417071425,46.10573505635251,ridge,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite,Low,Moderately weathered,Hinge,N-S,UNLABELLED,4
22.08597815852226,85.53047938775862,0.2924579045560646,0.3382412472023501,0.2932290931253749,0.2974269833554218,0.3079662298301523,0.3394932809395835,0.5352053342611042,0.5013438462459813,0.3804843487918436,0.2561125611156865,0.2843051299689574,0.1419469633442722,-0.0953862388361419,-0.1025390205778514,1.0026334933124343,1.485607974581162,0.4785305119179328,0.7109115203524883,0.8798714885593903,1.03543125416729,1.1023682004309945,-11.50727498652642,-17.553396954996543,6.046121968470123,-14.53033597076148,3.206308436132638,509.9673759825848,22.67181706238781,-0.0052206192882379,38.16008513364765,137.2239707745973,2.905231137063545,slope,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Colluvium,Alluvium/Colluvium,Low-Medium,Fresh,Limb,NE-SW,UNLABELLED,86
21.96605475601012,85.58203538232709,0.2718653482418489,0.28419843921485,0.2721198207460896,0.274425794306635,0.3726090896696835,0.3910712125425033,0.503457249048814,0.5854539761489272,0.3285762104482868,0.2305829983237802,0.2795761649461166,0.1752488249306459,-0.0952720294322015,-0.1269070313252331,1.0009323423287948,1.424974034784965,0.457998252604703,0.6526384483103959,0.9646254075749326,1.3577722634960454,1.0495454186149,-7.03473508082034,-18.36994093653658,11.33520585571624,-12.70233800867846,2.384689682117199,660.7965915450181,25.820681527650287,0.0009567782980284,51.267610122818496,163.6447527156545,-10.538402619595791,slope,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment,Medium,Fresh,Limb,NW-SE,UNLABELLED,47
21.944090603795612,85.60095278260793,0.246478842039665,0.2686216697118156,0.2623747448054133,0.2450553741926732,0.3238325977905043,0.3654578734124152,0.4428127926301415,0.4670889795951727,0.3146329382267859,0.2224806688082888,0.2449842698537612,0.1854695325654649,-0.081474919815726,-0.0886708706204643,1.064487637748447,1.414197133238439,0.5024248849315199,0.7105310255987934,1.0322979110478812,1.3214616386019566,1.1285360009150094,-9.450845452667108,-19.038748665608995,9.587903212941889,-14.244797059138053,5.26913206216409,623.5635759477414,19.548448048111933,0.2812244446273271,29.930974725335577,138.88502294744222,33.23249518933116,ridge,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock,Low-Medium,Fresh,Limb,NW-SE,UNLABELLED,28
21.923851716578323,85.61270750627754,0.2483220451891147,0.2130458872252741,0.2620680486848143,0.2394015985576133,0.3590137110614045,0.3592946042008177,0.5021802991014022,0.531074041681481,0.3136058641755489,0.2505761892692584,0.3029153055589114,0.2096785602241078,-0.2018715157801584,-0.1318288565781544,1.0553513005014572,1.251533968794593,0.4989755487064866,0.624487340999579,0.8398758038280251,1.4996232840597437,1.0007796146809298,-14.008778662291032,-16.329689789532832,2.3209111272418,-15.169234225911932,1.6478673267598454,671.6198344592955,22.52482715993474,0.345825547133307,39.83118674371725,147.68012907255311,-1.017756595051761,slope,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite,Low-Medium,Fresh,Limb,NE-SW,UNLABELLED,28
21.94956197003476,85.5168418815526,0.2569324613789632,0.2808155343991562,0.2947182176109018,0.3343981352168548,0.3424874791309069,0.406965513792232,0.4938528577580036,0.4593376573019811,0.3290502794073049,0.2547236227734621,0.1911613144377503,0.2063044998148485,-0.0542805579182981,-0.0924057888604577,1.1470604725018985,1.2917882685410589,0.5157874516357039,0.6662907948135233,0.8996371172728441,1.0241876938730925,1.1882604484242538,-9.951745458281698,-17.12894197445796,7.177196516176261,-13.54034371636983,3.5608321513974346,652.0560410493481,22.55750051270831,0.0321315022806857,33.91867461149514,149.40265390708882,-21.519213383208097,slope,Older Metamorphic Complex,Mica-schist sequence,Schist,Schist/Metasediment,Low,Moderately weathered,Hinge,Variable,UNLABELLED,26
22.1210680884538,85.59560855267638,0.2463912005470314,0.2611604392069975,0.2988558338479017,0.2063439302515836,0.3227846015701193,0.3435501442128053,0.501156110785667,0.4844249852049559,0.3298502151599649,0.2581968291040651,0.259065902810664,0.251675955995206,-0.0927542533688254,-0.0863512340083875,1.2129273296167342,1.2775096378793362,0.5152013680885189,0.6581772623017496,0.9426759913125232,1.5642962547059818,1.064329209672555,-11.494246773727076,-18.28636302127947,6.792116247552393,-14.890304897503274,4.044577130126843,644.166780329735,18.11017294351145,-0.0176109002129852,27.812238865258156,161.44326121495948,0.0681533005876495,slope,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite,Medium,Moderately weathered,Limb,E-W,UNLABELLED,107
22.100512066564384,85.38276119405882,0.2692962223143692,0.2828953300833376,0.2874187228688176,0.2727981340819385,0.3432775925006189,0.3656993720688798,0.4857596521794822,0.5521344144707433,0.2802061776482942,0.2482524338090627,0.2731868642612108,0.2507641398237747,0.0154248627350804,-0.1417052669189352,1.0672918212772873,1.1287101787434166,0.5110591660629951,0.5768400062686874,0.8825895613902944,1.2583529403634812,1.065313655025606,-12.480311175746133,-16.26653169012044,3.7862205143743104,-14.373421432933286,4.328912585891623,556.1180113701053,12.260319150359756,-0.0720644788151656,27.17500969962039,98.12106499673092,11.78215860450922,slope,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite,Medium,Fresh,Limb,Variable,UNLABELLED,103
21.89202627878208,85.43579521302301,0.1922799277507379,0.2870089542928792,0.2271115729888591,0.273078143594928,0.2852596182763556,0.3108910219627611,0.4460383570217841,0.5338385767032797,0.2608803665053033,0.2442129613631088,0.3288533417296361,0.2585570173174602,0.0654540294951983,-0.13346785687609,1.1811445661593312,1.0682450956086582,0.547514378537636,0.584881944605086,0.8532001243044964,1.0446041924735767,1.0898490785067825,-14.080310306744288,-20.2350648049238,6.154754498179511,-17.157687555834045,2.383219048979874,549.622604733646,7.855843803854202,-0.0041186732402685,17.239669800902682,151.6365195207143,-36.29628245563629,valley,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock,Low,Moderately weathered,Limb,Variable,UNLABELLED,4
22.01063483483831,85.44312785750854,0.2523615728336359,0.2444839922770373,0.2506115344458496,0.2537602212940367,0.3528166937238232,0.3745563370416966,0.5696215178554669,0.5081685426783045,0.3023849630864449,0.2328287549252586,0.3689090523769305,0.316742670052516,-0.0821617009588357,-0.1956293750333997,0.9930614180695464,1.2987384846215826,0.408742189128723,0.5308514913084432,0.7388459583509397,1.3903491318518268,1.0616143796203428,-13.134206518383918,-18.419505398625727,5.285298880241809,-15.776855958504822,3.654976157497746,647.1094084469556,20.785682103338825,-0.0685755092892878,41.736314187132514,124.0980911290789,47.03009210859915,ridge,Granite-Gneiss Complex,Granite-Gneiss,Granite,Felsic crystalline rock,Low,Fresh,Limb,N-S,UNLABELLED,64
22.180940861984546,85.63126910795366,0.2462850262512439,0.2607309212112983,0.2599637293891528,0.256445606880793,0.2914242809615413,0.3594954061729569,0.5503248454620385,0.454970945300189,0.3275189944317296,0.2116861187871654,0.3854346908610526,0.2591870541530881,-0.0805457210677266,-0.1510932126029318,1.0555358472670957,1.5471843365255682,0.384655964339526,0.5951364943740806,0.9343736582261948,1.1363935928269364,1.2335765963296736,-9.609636140704485,-16.259170892376368,6.649534751671885,-12.934403516540424,4.111842134600658,611.0132852451035,20.343014355384664,-0.2182138005998239,39.75649270816416,149.97141202214755,-56.11863381021749,valley,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment,Medium,Moderately weathered,Interlimb,NE-SW,UNLABELLED,128
22.044638683478485,85.5881159830783,0.2434066081449042,0.2689953281344716,0.2908092934337583,0.2594007954866478,0.3194261629695112,0.3543791721159135,0.4587964751644954,0.4519505863226684,0.3337964006992209,0.2535398128429129,0.2332115177602509,0.1808976875126968,-0.0979482087764797,-0.0584841855220579,1.1947420035475431,1.3165391281838017,0.5526181519460406,0.7275462895246817,1.0346703523628131,1.2313953431596545,1.1094209046640735,-10.036016865766854,-14.90928635647849,4.873269490711635,-12.472651611122672,2.977035234413149,632.9420079321158,18.67168210336678,0.0447740260008294,33.01561493277623,185.7137737417046,41.980433547634874,ridge,Iron Ore Group,BIF-associated sequence,Quartzite,Quartzite,Low-Medium,Moderately weathered,Limb,E-W,UNLABELLED,67
21.874309511734968,85.34632158531282,0.2148884825451774,0.2362673457160692,0.273541671781295,0.269720519375376,0.3100944017425222,0.2998870512286093,0.4427724546391943,0.4420913255980889,0.272901679212732,0.206793640152833,0.2624575032335475,0.2380390597890587,-0.0861345435864015,-0.0923653332331073,1.27294118139908,1.3196748185109737,0.4670416394346502,0.6163460712321005,1.0720625561109274,1.149683579050875,0.9670799681112684,-9.509064443806825,-16.101671361086506,6.592606917279683,-12.805367902446664,3.3819553570878957,430.427707038292,6.355501503270997,-0.0492574146623121,11.555926852187836,68.71029468805185,-15.170773858461173,slope,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock,Low-Medium,Highly weathered,Unclassified,E-W,UNLABELLED,2
21.99689651089996,85.61299747044215,0.2751975450957308,0.2855940098745865,0.253139184893645,0.2275746972356263,0.3045259354767859,0.3777684460338527,0.4593045078786201,0.4590020655548688,0.3239766193669943,0.202383295329851,0.2638519252470997,0.1521896508129574,-0.0236778234587781,-0.1199938898755205,0.9198420173536452,1.600799206474835,0.4406289318510297,0.705361929717183,0.9744595309176008,1.3381302976366902,1.2405091373687367,-9.12683983653586,-16.34027109666157,7.213431260125709,-12.733555466598716,5.506382239972521,570.5325459021043,13.704159490455517,0.211229854928738,36.08329146259582,106.8071526665194,-5.21260518756219,slope,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment,Low,Fresh,Unclassified,NE-SW,UNLABELLED,48
21.89469798834744,85.3602945466849,0.2081677438097941,0.2292903327245427,0.2159766355989734,0.2247289384261359,0.3050754161429231,0.4371071112354491,0.4413518759398757,0.4325410095229345,0.2998610231956129,0.1940080134684298,0.343777730054595,0.18719174459937,-0.1678524902009721,-0.1147131859929605,1.0375075126375044,1.5456035667353565,0.439575731902241,0.6794133210462238,0.8691364236369613,1.3575201340750382,1.4327790943717915,-12.701502247010204,-18.670431351190867,5.968929104180663,-15.685966799100536,1.3365236015762831,590.751522295776,3.856275948278019,0.2715769201250312,15.84106506535712,99.31840302171872,21.86797969480737,slope,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Colluvium,Alluvium/Colluvium,Low-Medium,Fresh,Limb,NE-SW,UNLABELLED,3
21.899722150992485,85.48303826653006,0.2316883574811409,0.2248195859537802,0.298992113240127,0.2853901407943041,0.3230344238799584,0.3750584137763396,0.5141567802543993,0.5021711344986537,0.3122680050967968,0.2353437018531944,0.2754528759239016,0.2354078661640842,-0.1886795371361123,-0.0991705835828304,1.2904870404522764,1.3268537708216026,0.4577266179590807,0.6073388696798291,1.07498822589692,1.131900671411471,1.1610442262694791,-8.21898960700344,-17.39157266875208,9.17258306174864,-12.80528113787776,3.0177859040820723,668.9364010690733,24.111718709731072,-0.0549612061615309,26.850304995514872,73.52882092913018,-38.4253624116877,valley,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock,Low,Fresh,Limb,NE-SW,UNLABELLED,5
21.933061201197734,85.37527140665337,0.2317870921249687,0.2179768100214218,0.2285902454843737,0.2550505570043296,0.2811860446703695,0.3106427875516124,0.4533055012458598,0.4450652420674119,0.2921927501447891,0.1779228383948429,0.3369009812769371,0.2117694804805014,-0.1394162910611998,-0.1362573908810388,0.9862035766752382,1.6422349741374414,0.3925000808632632,0.6445809829370008,0.7983111501192077,1.102467469608885,1.104754978721631,-13.382259422593494,-17.632357744138766,4.250098321545272,-15.507308583366129,2.0366261809788284,570.6064855575424,8.839024019983617,-0.2500256572850701,31.48780067948895,114.81005139694324,0.4240041738498008,slope,Older Metamorphic Complex,Mica-schist sequence,Quartzite,Quartzite,Medium,Highly weathered,Limb,N-S,UNLABELLED,23
22.19392359723583,85.24247520481588,0.2199504894220738,0.2350187122505588,0.1688523863077203,0.2400748392436617,0.2814483610853042,0.2684242459159004,0.4617890231720014,0.4571012968350472,0.2745458420104781,0.2157826329179657,0.4295366328922064,0.2282192907550963,-0.0946145458927185,-0.2118327950227963,0.767680122336897,1.2723200471597025,0.4672743500081939,0.5945252782306623,0.8454404847589919,1.172331051604289,0.9537212835759254,-11.885864743534064,-18.451881405073134,6.566016661539074,-15.1688730743036,2.607576986707487,491.86829307252543,0.0,-0.067074043179771,8.189157664598264,24.580389034144435,40.89409411329946,ridge,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock,Low-Medium,Moderately weathered,Limb,E-W,UNLABELLED,120
21.97409408561342,85.38428286464553,0.2270673436846953,0.2653958044963129,0.2229581996106715,0.2432725631037922,0.293431756278982,0.3777981606370485,0.4538088644825923,0.4617076441216002,0.2684824734172832,0.2843602997443197,0.3606497150981645,0.2694912494163181,-0.0081443990489677,-0.1615905874831431,0.9818990881453248,0.944159678756168,0.6266066958869015,0.5916188572132327,0.7853887573152089,1.2061802052604866,1.2875118832263426,-9.657675862668338,-16.853701485457954,7.196025622789616,-13.255688674063146,2.5133476403163235,569.3344807898147,15.870412778595632,0.049444742517309,28.686682821780902,116.3871992737604,-8.352180993063103,slope,Quaternary/Lateritic Cover,Lateritic cover,Colluvium,Alluvium/Colluvium,Low-Medium,Moderately weathered,Unclassified,NE-SW,UNLABELLED,43
