latitude,longitude,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDMI,MNDWI,BSI,B4_B2_ratio,B11_B12_ratio,B12_B8_ratio,B11_B8_ratio,gossan_alteration_index,red_edge_ratio_1,red_edge_ratio_2,VV,VH,VV_VH_ratio,radar_backscatter_mean,radar_texture,elevation_m,slope_deg,curvature,terrain_ruggedness,local_relief_m,topographic_position_index,valley_or_ridge_class,geological_group,geological_formation,stratigraphic_unit,lithology,metamorphic_grade,weathering_class,fold_position,structural_orientation,label,label_status,spatial_block_id,station_id
22.027453003416642,85.58190648362225,0.2612335428541284,0.30042285280781006,0.294439559893085,0.26886653600853,0.34151115117369174,0.37629428017665406,0.5250992371294708,0.505051590852096,0.3188141025914272,0.23816690054376083,0.3357068697635279,0.25533710383074004,-0.049351238535081894,-0.12366438297979412,1.1271080641793152,1.338610710610217,0.4535646410021282,0.6071490356474912,1.0352899902281592,1.2701836608598858,1.1018474127009095,-9.592393079405669,-14.255518047111584,4.663124967705915,-11.923955563258627,5.108306231570663,600.21896979052,25.35726533674417,-0.029444172145294864,40.86991639346006,130.80504014544428,-3.2450856349786363,slope,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock,Low,Fresh,Unclassified,NE-SW,1,POSITIVE,67,BK_00011
21.972031546350497,85.41265146721052,0.2330639264603533,0.2580111095009039,0.2763788020357723,0.2879938934153717,0.32461111276416893,0.3527478589959344,0.5183117540944125,0.47451451031535935,0.29763838317782093,0.24376564399054804,0.2756078176971584,0.2413392647007772,-0.07748516667139545,-0.1338156905067265,1.185844675272438,1.2209971729740092,0.4703060884859978,0.5742447601889514,1.0019333017738832,1.1271419048947724,1.0866749733772447,-9.269168338034394,-16.298506407230533,7.02933806919614,-12.783837372632464,4.104979731507996,563.4553115965451,12.979780028812426,-0.03805007789126781,20.74428727190208,150.86649586132137,4.658744645531508,slope,Iron Ore Group,BIF-associated sequence,Manganiferous horizon,Manganiferous rock,Low,Moderately weathered,Limb,NW-SE,0,UNLABELLED,44,BK_00012
22.094725054116314,85.43203286044726,0.26056057309179054,0.20856019564648712,0.2866246043550242,0.27733766979939267,0.3211872047463615,0.37136327598580815,0.5042255335690715,0.5251023078871514,0.3179336200964299,0.2597249032347539,0.2654703460315838,0.18631055028938537,-0.21063766119592303,-0.11701057327829449,1.1000263813039393,1.2241120971636967,0.515095668203616,0.6305372663473247,0.9731066971096193,1.158104655866006,1.1562170419024864,-8.287251233110322,-17.316051879646825,9.028800646536503,-12.801651556378573,3.2698989738288122,631.2186992827433,10.276527856047931,-0.19637387303555587,19.208863991093732,115.53278998821042,28.211293107556315,ridge,Iron Ore Group,Banded ferruginous unit,Ferruginous shale,Ferruginous metasediment,Medium,Highly weathered,Limb,E-W,0,UNLABELLED,84,BK_00013
22.082210167437545,85.57337673795962,0.23323773820275123,0.27190907090755256,0.28287388480350584,0.2810095266296622,0.3279840932973092,0.3582984603942,0.47819840601516017,0.4924472477510364,0.29479963988175506,0.27488813339774515,0.20521207662617091,0.18983177047138453,-0.018266893906455618,-0.10376348808474382,1.212808330996918,1.0724310424275696,0.5748399724884444,0.6164784735688467,0.8859581951765805,1.1671594556653477,1.0924230024972892,-13.62842731573154,-20.343896941124225,6.715469625392684,-16.986162128427882,3.772932510201488,723.5842226612283,21.717564099134435,0.023665898663587013,36.99456615287257,141.85819371550951,56.55956913260631,ridge,Older Metamorphic Complex,Metasedimentary sequence,Schist,Schist/Metasediment,Medium,Highly weathered,Limb,E-W,0,UNLABELLED,87,BK_00014
22.10591113134254,85.4243751314954,0.22415070583616292,0.25177453894615226,0.23024793481530356,0.21767407299786173,0.3124211839000859,0.38686361276179143,0.4925939195246484,0.5248228670116476,0.295295533336695,0.22797578402605947,0.328819690726488,0.22916655603847907,-0.06670827835531758,-0.1539103564599082,1.0271968886268326,1.2952877399259237,0.4628057963855067,0.5994693035438808,0.7919467168312091,1.4352639445452482,1.2382719048065816,-13.525670331460965,-18.076528014045266,4.550857682584301,-15.801099172753116,2.2707908635652365,596.3758324334563,12.875340303788592,-0.03327788140168241,33.41202326664036,96.51973592558974,20.182360846031063,slope,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock,Medium,Fresh,Limb,Variable,0,UNLABELLED,104,BK_00015
21.907254127664505,85.54682998140864,0.24826125382008077,0.24336712120944776,0.2836193116487402,0.2419344525957949,0.31782147524155796,0.367317551581351,0.5860034218278183,0.46654435649448917,0.30006159859161907,0.2637896509169296,0.3982978933463013,0.3209963002792013,-0.08385360496672599,-0.1767229935890456,1.142418177892976,1.137498988491869,0.4501495911824998,0.5120466457500283,0.9437861668890775,1.313662267483166,1.1557318320618288,-11.107774246076785,-14.57695724786079,3.469183001784005,-12.842365746968788,4.254161221233099,594.0446092265896,24.44980099656637,-0.0651504767366668,20.443323911423718,85.56680572206729,0.2769414578703495,slope,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite,Low-Medium,Fresh,Limb,NE-SW,0,UNLABELLED,26,BK_00016
21.903456070216034,85.46409396698967,0.2721960173407992,0.30291437999728527,0.28526869245079167,0.23695618939893087,0.3027819169074159,0.3694020977412506,0.5208617615485882,0.4334872418909504,0.2880663547909836,0.2637744770729682,0.290859515398528,0.30603771628154897,0.05662411557934077,-0.16080483345693955,1.048022844767716,1.092089219163068,0.5064183822409086,0.5530561523241311,0.9099237706113776,1.2777916452987015,1.2200229177863602,-11.90584226603508,-17.97369116831819,6.06784890228311,-14.939766717176635,3.411566523540972,596.6366909465361,10.983936895972402,0.004703035595870944,36.65574478252404,115.70375709384821,40.86382229786353,ridge,Iron Ore Group,BIF-associated sequence,BIF,Ferruginous metasediment,Medium,Moderately weathered,Interlimb,Variable,0,UNLABELLED,25,BK_00017
21.881449406284105,85.43159935796459,0.22885147874509623,0.22818889792609032,0.21908308390745523,0.2565885687487531,0.32642115590898274,0.3480033749319433,0.48478431870987465,0.4831601946238012,0.2933628920398674,0.18566881320401404,0.40305887925670997,0.21785244769555936,-0.10572998958929697,-0.16409154901455855,0.9573113872691653,1.5800247061029793,0.3829918234696577,0.6051398025430589,0.8773007092374645,1.2721528684925119,1.0661144430066753,-10.59260382616913,-17.5067884643139,6.91418463814477,-14.049696145241516,3.0633539905140283,649.8123208686555,14.210581250920356,-0.23227258627813144,34.56029376545162,177.30067417071425,46.10573505635251,ridge,Iron Ore Group,Shale-Quartzite sequence,Quartzite,Quartzite,Low,Moderately weathered,Hinge,N-S,0,UNLABELLED,4,BK_00018
22.08597815852226,85.53047938775862,0.29245790455606463,0.33824124720235016,0.2932290931253749,0.29742698335542184,0.3079662298301523,0.3394932809395835,0.5352053342611042,0.5013438462459813,0.3804843487918436,0.2561125611156865,0.28430512996895746,0.14194696334427223,-0.09538623883614192,-0.10253902057785148,1.0026334933124343,1.4856079745811621,0.47853051191793283,0.7109115203524883,0.8798714885593903,1.03543125416729,1.1023682004309945,-11.50727498652642,-17.553396954996543,6.046121968470123,-14.530335970761481,3.206308436132638,509.96737598258477,22.67181706238781,-0.00522061928823795,38.16008513364765,137.2239707745973,2.905231137063545,slope,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Colluvium,Alluvium/Colluvium,Low-Medium,Fresh,Limb,NE-SW,0,UNLABELLED,86,BK_00019
21.96605475601012,85.58203538232709,0.2718653482418489,0.28419843921485005,0.2721198207460896,0.27442579430663505,0.3726090896696835,0.3910712125425033,0.503457249048814,0.5854539761489272,0.3285762104482868,0.2305829983237802,0.2795761649461166,0.1752488249306459,-0.09527202943220159,-0.1269070313252331,1.0009323423287948,1.4249740347849653,0.45799825260470306,0.6526384483103959,0.9646254075749326,1.3577722634960454,1.0495454186149,-7.03473508082034,-18.36994093653658,11.33520585571624,-12.70233800867846,2.3846896821171994,660.7965915450181,25.820681527650287,0.0009567782980284545,51.267610122818496,163.6447527156545,-10.538402619595793,slope,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment,Medium,Fresh,Limb,NW-SE,0,UNLABELLED,47,BK_00020
21.944090603795612,85.60095278260793,0.24647884203966502,0.26862166971181567,0.2623747448054133,0.24505537419267326,0.3238325977905043,0.36545787341241526,0.44281279263014156,0.46708897959517276,0.3146329382267859,0.2224806688082888,0.24498426985376126,0.18546953256546497,-0.08147491981572609,-0.08867087062046432,1.0644876377484467,1.4141971332384393,0.5024248849315199,0.7105310255987934,1.0322979110478812,1.3214616386019566,1.1285360009150094,-9.450845452667107,-19.038748665608995,9.587903212941889,-14.244797059138051,5.26913206216409,623.5635759477414,19.548448048111933,0.2812244446273271,29.930974725335574,138.88502294744222,33.23249518933116,ridge,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock,Low-Medium,Fresh,Limb,NW-SE,0,UNLABELLED,28,BK_00021
21.923851716578323,85.61270750627754,0.24832204518911474,0.21304588722527418,0.26206804868481437,0.23940159855761334,0.35901371106140456,0.35929460420081777,0.5021802991014022,0.531074041681481,0.3136058641755489,0.25057618926925845,0.30291530555891144,0.20967856022410786,-0.2018715157801584,-0.13182885657815444,1.0553513005014572,1.251533968794593,0.49897554870648664,0.624487340999579,0.8398758038280251,1.4996232840597437,1.0007796146809298,-14.008778662291032,-16.329689789532832,2.3209111272418,-15.169234225911932,1.6478673267598454,671.6198344592955,22.52482715993474,0.34582554713330704,39.83118674371725,147.68012907255311,-1.017756595051761,slope,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite,Low-Medium,Fresh,Limb,NE-SW,0,UNLABELLED,28,BK_00022
21.949561970034758,85.5168418815526,0.25693246137896325,0.28081553439915624,0.29471821761090183,0.3343981352168548,0.3424874791309069,0.40696551379223206,0.49385285775800364,0.4593376573019811,0.3290502794073049,0.2547236227734621,0.1911613144377503,0.20630449981484852,-0.054280557918298104,-0.0924057888604577,1.1470604725018985,1.2917882685410587,0.5157874516357039,0.6662907948135233,0.8996371172728441,1.0241876938730923,1.1882604484242538,-9.951745458281698,-17.12894197445796,7.177196516176261,-13.54034371636983,3.5608321513974346,652.0560410493481,22.55750051270831,0.03213150228068573,33.91867461149514,149.40265390708882,-21.519213383208097,slope,Older Metamorphic Complex,Mica-schist sequence,Schist,Schist/Metasediment,Low,Moderately weathered,Hinge,Variable,0,UNLABELLED,26,BK_00023
22.1210680884538,85.59560855267638,0.24639120054703148,0.2611604392069975,0.2988558338479017,0.20634393025158362,0.3227846015701193,0.3435501442128053,0.501156110785667,0.48442498520495597,0.32985021515996493,0.2581968291040651,0.25906590281066405,0.25167595599520604,-0.09275425336882541,-0.08635123400838754,1.2129273296167342,1.2775096378793362,0.5152013680885189,0.6581772623017496,0.9426759913125232,1.5642962547059818,1.064329209672555,-11.494246773727077,-18.28636302127947,6.792116247552393,-14.890304897503274,4.044577130126843,644.166780329735,18.11017294351145,-0.01761090021298522,27.812238865258156,161.44326121495948,0.06815330058764957,slope,Older Metamorphic Complex,Metasedimentary sequence,Quartzite,Quartzite,Medium,Moderately weathered,Limb,E-W,0,UNLABELLED,107,BK_00024
22.100512066564384,85.38276119405882,0.2692962223143692,0.2828953300833376,0.28741872286881764,0.27279813408193854,0.3432775925006189,0.3656993720688798,0.48575965217948225,0.5521344144707433,0.2802061776482942,0.24825243380906278,0.27318686426121086,0.25076413982377477,0.01542486273508041,-0.1417052669189352,1.0672918212772873,1.1287101787434166,0.5110591660629951,0.5768400062686874,0.8825895613902944,1.2583529403634812,1.065313655025606,-12.480311175746131,-16.26653169012044,3.7862205143743104,-14.373421432933286,4.328912585891623,556.1180113701053,12.260319150359756,-0.07206447881516567,27.17500969962039,98.12106499673091,11.78215860450922,slope,Iron Ore Group,Banded ferruginous unit,Quartzite,Quartzite,Medium,Fresh,Limb,Variable,0,UNLABELLED,103,BK_00025
21.89202627878208,85.43579521302301,0.19227992775073796,0.28700895429287926,0.2271115729888591,0.273078143594928,0.28525961827635565,0.31089102196276114,0.4460383570217841,0.5338385767032797,0.26088036650530333,0.24421296136310883,0.32885334172963615,0.2585570173174602,0.0654540294951983,-0.13346785687609009,1.1811445661593312,1.0682450956086582,0.547514378537636,0.584881944605086,0.8532001243044964,1.0446041924735767,1.0898490785067823,-14.080310306744288,-20.235064804923798,6.154754498179511,-17.157687555834045,2.383219048979874,549.622604733646,7.855843803854202,-0.004118673240268503,17.239669800902682,151.6365195207143,-36.29628245563629,valley,Granite-Gneiss Complex,Granite-Gneiss,Pegmatitic unit,Felsic crystalline rock,Low,Moderately weathered,Limb,Variable,0,UNLABELLED,4,BK_00026
22.01063483483831,85.44312785750854,0.2523615728336359,0.24448399227703735,0.25061153444584966,0.2537602212940367,0.3528166937238232,0.37455633704169666,0.5696215178554669,0.5081685426783045,0.3023849630864449,0.23282875492525867,0.36890905237693056,0.316742670052516,-0.08216170095883572,-0.19562937503339972,0.9930614180695465,1.2987384846215826,0.40874218912872307,0.5308514913084432,0.7388459583509397,1.3903491318518268,1.0616143796203428,-13.134206518383918,-18.419505398625727,5.285298880241809,-15.776855958504822,3.654976157497746,647.1094084469556,20.785682103338825,-0.0685755092892878,41.736314187132514,124.0980911290789,47.03009210859915,ridge,Granite-Gneiss Complex,Granite-Gneiss,Granite,Felsic crystalline rock,Low,Fresh,Limb,N-S,0,UNLABELLED,64,BK_00027
22.180940861984546,85.63126910795366,0.2462850262512439,0.26073092121129837,0.25996372938915285,0.25644560688079304,0.2914242809615413,0.35949540617295694,0.5503248454620385,0.45497094530018906,0.32751899443172966,0.21168611878716542,0.3854346908610526,0.2591870541530881,-0.08054572106772664,-0.15109321260293185,1.0555358472670955,1.5471843365255682,0.38465596433952604,0.5951364943740806,0.9343736582261948,1.1363935928269364,1.2335765963296736,-9.609636140704483,-16.259170892376368,6.649534751671885,-12.934403516540424,4.111842134600658,611.0132852451035,20.343014355384664,-0.21821380059982395,39.75649270816416,149.97141202214755,-56.11863381021749,valley,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment,Medium,Moderately weathered,Interlimb,NE-SW,0,UNLABELLED,128,BK_00028
22.044638683478485,85.5881159830783,0.24340660814490428,0.26899532813447163,0.2908092934337583,0.25940079548664785,0.3194261629695112,0.3543791721159135,0.4587964751644954,0.4519505863226684,0.3337964006992209,0.2535398128429129,0.23321151776025092,0.18089768751269683,-0.09794820877647974,-0.058484185522057995,1.1947420035475433,1.3165391281838017,0.5526181519460406,0.7275462895246817,1.0346703523628131,1.2313953431596545,1.1094209046640735,-10.036016865766854,-14.90928635647849,4.873269490711635,-12.472651611122672,2.977035234413149,632.9420079321158,18.67168210336678,0.04477402600082946,33.01561493277623,185.7137737417046,41.980433547634874,ridge,Iron Ore Group,BIF-associated sequence,Quartzite,Quartzite,Low-Medium,Moderately weathered,Limb,E-W,0,UNLABELLED,67,BK_00029
21.874309511734968,85.34632158531282,0.2148884825451774,0.23626734571606922,0.27354167178129507,0.269720519375376,0.3100944017425222,0.2998870512286093,0.44277245463919435,0.4420913255980889,0.27290167921273206,0.20679364015283308,0.2624575032335475,0.23803905978905873,-0.0861345435864015,-0.09236533323310737,1.2729411813990799,1.3196748185109735,0.46704163943465027,0.6163460712321005,1.0720625561109274,1.149683579050875,0.9670799681112685,-9.509064443806823,-16.101671361086506,6.592606917279683,-12.805367902446665,3.3819553570878957,430.427707038292,6.355501503270997,-0.04925741466231218,11.555926852187836,68.71029468805185,-15.170773858461171,slope,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock,Low-Medium,Highly weathered,Unclassified,E-W,0,UNLABELLED,2,BK_00030
21.99689651089996,85.61299747044215,0.2751975450957308,0.28559400987458655,0.25313918489364506,0.22757469723562634,0.30452593547678597,0.3777684460338527,0.45930450787862015,0.4590020655548688,0.3239766193669943,0.20238329532985108,0.26385192524709977,0.1521896508129574,-0.02367782345877812,-0.11999388987552058,0.9198420173536451,1.600799206474835,0.4406289318510297,0.705361929717183,0.9744595309176007,1.3381302976366902,1.2405091373687367,-9.126839836535861,-16.34027109666157,7.213431260125709,-12.733555466598716,5.506382239972521,570.5325459021043,13.704159490455515,0.211229854928738,36.08329146259582,106.80715266651939,-5.21260518756219,slope,Iron Ore Group,Shale-Quartzite sequence,Ferruginous shale,Ferruginous metasediment,Low,Fresh,Unclassified,NE-SW,0,UNLABELLED,48,BK_00031
21.89469798834744,85.3602945466849,0.20816774380979414,0.22929033272454272,0.21597663559897343,0.2247289384261359,0.3050754161429231,0.4371071112354491,0.44135187593987574,0.43254100952293456,0.2998610231956129,0.19400801346842983,0.34377773005459505,0.18719174459937007,-0.16785249020097215,-0.11471318599296051,1.0375075126375044,1.5456035667353563,0.439575731902241,0.6794133210462238,0.8691364236369613,1.3575201340750382,1.4327790943717915,-12.701502247010204,-18.670431351190867,5.968929104180663,-15.685966799100536,1.3365236015762831,590.751522295776,3.856275948278019,0.2715769201250312,15.84106506535712,99.31840302171871,21.86797969480737,slope,Quaternary/Lateritic Cover,Alluvial/Colluvial cover,Colluvium,Alluvium/Colluvium,Low-Medium,Fresh,Limb,NE-SW,0,UNLABELLED,3,BK_00032
21.899722150992485,85.48303826653006,0.23168835748114094,0.22481958595378027,0.29899211324012703,0.28539014079430414,0.32303442387995845,0.37505841377633964,0.5141567802543993,0.5021711344986537,0.3122680050967968,0.2353437018531944,0.27545287592390166,0.23540786616408424,-0.18867953713611232,-0.09917058358283042,1.2904870404522764,1.3268537708216026,0.4577266179590807,0.6073388696798291,1.07498822589692,1.131900671411471,1.1610442262694793,-8.21898960700344,-17.39157266875208,9.17258306174864,-12.80528113787776,3.0177859040820723,668.9364010690733,24.111718709731072,-0.05496120616153098,26.850304995514872,73.52882092913018,-38.4253624116877,valley,Iron Ore Group,Shale-Quartzite sequence,Manganiferous horizon,Manganiferous rock,Low,Fresh,Limb,NE-SW,0,UNLABELLED,5,BK_00033
21.933061201197734,85.37527140665337,0.2317870921249687,0.2179768100214218,0.22859024548437373,0.25505055700432966,0.28118604467036956,0.3106427875516124,0.45330550124585983,0.44506524206741194,0.2921927501447891,0.1779228383948429,0.3369009812769371,0.21176948048050143,-0.13941629106119988,-0.13625739088103886,0.9862035766752382,1.6422349741374414,0.3925000808632632,0.6445809829370008,0.7983111501192077,1.102467469608885,1.104754978721631,-13.382259422593494,-17.632357744138766,4.250098321545272,-15.507308583366129,2.0366261809788284,570.6064855575424,8.839024019983617,-0.25002565728507015,31.48780067948895,114.81005139694324,0.4240041738498008,slope,Older Metamorphic Complex,Mica-schist sequence,Quartzite,Quartzite,Medium,Highly weathered,Limb,N-S,0,UNLABELLED,23,BK_00034
22.193923597235834,85.24247520481588,0.21995048942207387,0.23501871225055884,0.16885238630772037,0.24007483924366171,0.2814483610853042,0.2684242459159004,0.46178902317200143,0.45710129683504724,0.2745458420104781,0.21578263291796576,0.4295366328922064,0.22821929075509637,-0.09461454589271857,-0.2118327950227963,0.767680122336897,1.2723200471597023,0.4672743500081939,0.5945252782306623,0.8454404847589919,1.172331051604289,0.9537212835759254,-11.885864743534064,-18.451881405073138,6.566016661539074,-15.168873074303601,2.607576986707487,491.86829307252543,0.0,-0.06707404317977106,8.189157664598264,24.580389034144435,40.89409411329946,ridge,Iron Ore Group,Banded ferruginous unit,Manganiferous horizon,Manganiferous rock,Low-Medium,Moderately weathered,Limb,E-W,0,UNLABELLED,120,BK_00035
